id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,trust boundary,75,35,16,52,292,ship,baseline,monotonic-signal
g002,claim drift,59,61,34,88,348,ship,edge,drag-penalty
g003,replay exposure,99,42,23,35,306,ship,recovery,confidence-floor
g004,policy width,34,70,40,45,218,ship,negative,lane-boundary
g005,trust boundary,93,51,8,55,382,ship,baseline,monotonic-signal
g006,claim drift,82,44,36,64,308,ship,edge,drag-penalty
g007,replay exposure,36,8,30,73,174,ship,recovery,confidence-floor
g008,policy width,61,28,8,82,326,ship,negative,lane-boundary
g009,trust boundary,77,75,40,48,320,ship,baseline,monotonic-signal
g010,claim drift,88,66,37,79,392,ship,edge,drag-penalty
g011,replay exposure,97,64,37,99,446,ship,recovery,confidence-floor
g012,policy width,105,66,17,70,448,ship,negative,lane-boundary
g013,trust boundary,113,34,9,103,482,ship,baseline,monotonic-signal
g014,claim drift,76,56,27,81,372,ship,edge,drag-penalty
g015,replay exposure,61,34,17,75,306,ship,recovery,confidence-floor
g016,policy width,57,61,34,76,320,ship,negative,lane-boundary
g017,trust boundary,59,77,23,81,388,ship,baseline,monotonic-signal
g018,claim drift,63,17,40,45,170,ship,edge,drag-penalty
g019,replay exposure,69,60,8,75,392,ship,recovery,confidence-floor
g020,policy width,31,49,15,51,232,ship,negative,lane-boundary
g021,trust boundary,60,46,41,87,304,ship,baseline,monotonic-signal
g022,claim drift,34,47,34,34,162,ship,edge,drag-penalty
g023,replay exposure,112,15,11,44,320,ship,recovery,confidence-floor
g024,policy width,111,36,43,54,316,ship,negative,lane-boundary
g025,trust boundary,70,41,19,63,310,ship,baseline,monotonic-signal
g026,claim drift,97,19,8,72,360,ship,edge,drag-penalty
g027,replay exposure,114,11,25,81,362,ship,recovery,confidence-floor
g028,policy width,38,44,35,47,188,ship,negative,lane-boundary
g029,trust boundary,47,63,21,78,334,ship,baseline,monotonic-signal
g030,claim drift,55,40,15,98,356,ship,edge,drag-penalty
g031,replay exposure,107,66,35,69,414,ship,recovery,confidence-floor
g032,policy width,116,47,25,102,480,ship,negative,lane-boundary
g033,trust boundary,100,75,22,80,466,ship,baseline,monotonic-signal
g034,claim drift,52,56,22,74,320,ship,edge,drag-penalty
g035,replay exposure,75,49,44,75,310,ship,recovery,confidence-floor
g036,policy width,46,13,36,80,206,ship,negative,lane-boundary
g037,trust boundary,35,33,12,44,200,ship,baseline,monotonic-signal
g038,claim drift,77,10,44,74,234,ship,edge,drag-penalty
g039,replay exposure,102,71,19,50,408,ship,recovery,confidence-floor
g040,policy width,30,69,8,86,354,ship,negative,lane-boundary
g041,trust boundary,41,71,25,33,240,ship,baseline,monotonic-signal
